caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
2019-03-01,0.006898,0.006842,0.006752,0.006628,24314592800.00,505,24149495400.00,505,2803.69,0.006895
2019-03-04,-0.003768,-0.003794,-0.004966,-0.005030,24220602000.00,505,24314592800.00,505,2792.81,-0.003881
2019-03-05,-0.001059,-0.001095,-0.002824,-0.002878,24194281700.00,505,24220602000.00,505,2789.65,-0.001131
2019-03-06,-0.006534,-0.006581,-0.008777,-0.008852,24035055000.00,505,24194281700.00,505,2771.45,-0.006524
2019-03-07,-0.008000,-0.008218,-0.007625,-0.007935,23837542800.00,505,24035055000.00,505,2748.93,-0.008126
2019-03-08,-0.002004,-0.002097,-0.003055,-0.003155,23787554400.00,505,23837542800.00,505,2743.07,-0.002132
2019-03-11,0.014628,0.014615,0.013251,0.013203,24134941400.00,505,23787554400.00,505,2783.30,0.014666
2019-03-12,0.002939,0.002895,0.002992,0.002886,24204915500.00,505,24134941400.00,505,2791.52,0.002953
2019-03-13,0.007003,0.006934,0.006256,0.006206,24372743300.00,505,24204915500.00,505,2810.92,0.006950
2019-03-14,-0.000529,-0.000895,-0.001331,-0.001761,24350865000.00,505,24372743300.00,505,2808.48,-0.000868
2019-03-15,0.004991,0.004951,0.003357,0.003268,24471654400.00,505,24350865000.00,505,2822.48,0.004985
2019-03-18,0.003872,0.003862,0.004569,0.004548,24542989000.00,505,24471654400.00,505,2832.94,0.003706
2019-03-19,0.000037,0.000006,-0.002001,-0.002096,24568791700.00,507,24568640400.00,507,2832.57,-0.000131
2019-03-20,-0.002928,-0.002971,-0.006961,-0.006981,24428050600.00,505,24500852100.00,505,2824.23,-0.002944
2019-03-21,0.010964,0.010912,0.012682,0.012644,24694657100.00,505,24428050600.00,505,2854.88,0.010853
2019-03-22,-0.018962,-0.019034,-0.020424,-0.020478,24225454700.00,505,24694657100.00,505,2800.71,-0.018975
2019-03-25,-0.000717,-0.000790,0.000189,0.000164,24206218900.00,505,24225454700.00,505,2798.36,-0.000839
2019-03-26,0.007090,0.007088,0.008604,0.008598,24377728400.00,505,24206218900.00,505,2818.46,0.007183
2019-03-27,-0.004685,-0.004697,-0.003167,-0.003183,24263222600.00,505,24377728400.00,505,2805.37,-0.004644
2019-03-28,0.003732,0.003572,0.005374,0.005067,24349672400.00,505,24263222600.00,505,2815.44,0.003590
2019-03-29,0.006741,0.006696,0.006388,0.006295,24522773600.00,505,24349672400.00,505,2834.40,0.006734
2019-04-01,0.011517,0.011510,0.012634,0.012600,24805386000.00,505,24522773600.00,505,2867.19,0.011569
2019-04-02,0.000073,0.000035,-0.000738,-0.000749,24804035200.00,506,24845433800.00,506,2867.24,0.000017
2019-04-03,0.002156,0.002156,0.002787,0.002787,24853185900.00,505,24799728300.00,505,2873.40,0.002148
2019-04-04,0.002351,0.002128,0.003549,0.003465,24906076200.00,505,24853185900.00,505,2879.39,0.002085
2019-04-05,0.004658,0.004651,0.006807,0.006786,25021918200.00,505,24906076200.00,505,2892.74,0.004636
2019-04-08,0.001107,0.001087,0.000279,0.000256,25049126200.00,505,25021918200.00,505,2895.77,0.001047
2019-04-09,-0.005806,-0.006100,-0.008208,-0.008343,24896334400.00,505,25049126200.00,505,2878.20,-0.006067
2019-04-10,0.003639,0.003546,0.005388,0.005337,24984517700.00,505,24896334400.00,505,2888.21,0.003478
2019-04-11,0.000029,0.000016,0.001212,0.001194,24984932600.00,505,24984517700.00,505,2888.32,0.000038
2019-04-12,0.006635,0.006537,0.008173,0.008104,25148163700.00,505,24984932600.00,505,2907.41,0.006609
2019-04-15,-0.000535,-0.000558,-0.002535,-0.002553,25134152300.00,505,25148163700.00,505,2905.58,-0.000629
2019-04-16,0.000547,0.000529,-0.000387,-0.000435,25147572900.00,505,25134152300.00,505,2907.06,0.000509
2019-04-17,-0.002107,-0.002202,-0.005721,-0.005772,25092831800.00,505,25147572900.00,505,2900.45,-0.002274
2019-04-18,0.001579,0.001555,0.002133,0.002107,25131764700.00,505,25092831800.00,505,2905.03,0.001579
2019-04-22,0.001037,0.001011,-0.002696,-0.002714,25132698600.00,505,25131764700.00,505,2907.97,0.001012
2019-04-23,0.008963,0.008914,0.009576,0.009510,25356681100.00,505,25132698600.00,505,2933.68,0.008841
2019-04-24,-0.002133,-0.002134,-0.000097,-0.000101,25301845500.00,505,25356681100.00,505,2927.25,-0.002192
2019-04-25,-0.000425,-0.000425,-0.005329,-0.005329,25290024400.00,505,25301845500.00,505,2926.17,-0.000369
2019-04-26,0.004754,0.004724,0.006174,0.006113,25404351500.00,505,25290024400.00,505,2939.88,0.004685
2019-04-29,0.001062,0.001008,0.000060,-0.000027,25430106700.00,505,25404351500.00,505,2943.03,0.001071
2019-04-30,0.000885,0.000859,0.003208,0.003113,25431133500.00,505,25430106700.00,505,2945.83,0.000951
2019-05-01,-0.007579,-0.007588,-0.009997,-0.010009,25238168800.00,505,25431133500.00,505,2923.73,-0.007502
2019-05-02,-0.002055,-0.002096,-0.000138,-0.000198,25183696300.00,505,25238168800.00,505,2917.52,-0.002124
2019-05-03,0.009847,0.009752,0.008978,0.008875,25430102300.00,505,25183696300.00,505,2945.64,0.009638
2019-05-06,-0.004217,-0.004296,-0.004770,-0.004818,25320889400.00,505,25430102300.00,505,2932.47,-0.004471
2019-05-07,-0.016479,-0.016488,-0.015920,-0.015966,24903417600.00,505,25320889400.00,505,2884.05,-0.016512
2019-05-08,-0.001591,-0.001618,-0.001776,-0.001811,24863121800.00,505,24903417600.00,505,2879.42,-0.001605
2019-05-09,-0.002655,-0.003034,-0.000968,-0.001160,24787719600.00,505,24863121800.00,505,2870.72,-0.003021
2019-05-10,0.004079,0.003744,0.003807,0.003673,24880476500.00,505,24787719600.00,505,2881.40,0.003720
2019-05-13,-0.024222,-0.024261,-0.024500,-0.024582,24276853000.00,505,24880476500.00,505,2811.87,-0.024131
2019-05-14,0.008204,0.008091,0.009539,0.009345,24473288700.00,505,24276853000.00,505,2834.41,0.008016
2019-05-15,0.006106,0.005915,0.002925,0.002821,24618039500.00,505,24473288700.00,505,2850.96,0.005839
2019-05-16,0.009243,0.008954,0.006615,0.006416,24836654600.00,505,24618039500.00,505,2876.32,0.008895
2019-05-17,-0.005822,-0.005925,-0.006427,-0.006573,24689509500.00,505,24836654600.00,505,2859.53,-0.005837
2019-05-20,-0.006675,-0.006692,-0.006069,-0.006138,24524227300.00,505,24689509500.00,505,2840.23,-0.006749
2019-05-21,0.008451,0.008425,0.011057,0.011013,24730847200.00,505,24524227300.00,505,2864.36,0.008496
2019-05-22,-0.002695,-0.002713,-0.005097,-0.005132,24663692400.00,505,24730847200.00,505,2856.27,-0.002824
2019-05-23,-0.011892,-0.011998,-0.012484,-0.012618,24367680100.00,506,24665796600.00,506,2822.24,-0.011914
2019-05-24,0.001547,0.001404,0.001641,0.001532,24399655500.00,505,24365493800.00,505,2826.06,0.001354
2019-05-28,-0.008258,-0.008267,-0.010406,-0.010425,24197977500.00,505,24399655500.00,505,2802.39,-0.008376
2019-05-29,-0.006880,-0.006907,-0.007126,-0.007197,24030840900.00,505,24197977500.00,505,2783.02,-0.006912
2019-05-30,0.002145,0.002005,0.000913,0.000669,24078930600.00,505,24030840900.00,505,2788.86,0.002098
2019-05-31,-0.013026,-0.013224,-0.011430,-0.011742,23738809700.00,505,24078930600.00,505,2752.06,-0.013195
2019-06-03,-0.003838,-0.003849,0.005340,0.005319,23667560300.00,506,23759005200.00,506,2744.45,-0.002765
2019-06-04,0.021459,0.021410,0.022858,0.022756,24170243700.00,505,23663614400.00,505,2803.27,0.021432
2019-06-05,0.008292,0.008167,0.007221,0.007136,24367630000.00,505,24170243700.00,505,2826.15,0.008162
2019-06-06,0.006412,0.006142,0.004178,0.003900,24517241200.00,505,24367630000.00,505,2843.49,0.006136
2019-06-07,0.010716,0.010619,0.006808,0.006657,24779001900.00,505,24518631000.00,505,2873.34,0.010498
2019-06-10,0.004890,0.004887,0.003575,0.003570,24900228300.00,505,24779001900.00,505,2886.73,0.004660
2019-06-11,-0.000330,-0.000381,-0.000711,-0.000818,24903668000.00,505,24895006400.00,504,2885.72,-0.000350
2019-06-12,-0.001926,-0.001945,-0.001869,-0.001897,24855234700.00,505,24903668000.00,505,2879.84,-0.002038
2019-06-13,0.004364,0.004069,0.006673,0.006289,24956310800.00,505,24855234700.00,505,2891.64,0.004097
2019-06-14,-0.001489,-0.001621,-0.003265,-0.003412,24915470100.00,505,24956310800.00,505,2886.98,-0.001612
2019-06-17,0.000955,0.000947,-0.000691,-0.000701,24939066200.00,505,24915470100.00,505,2889.67,0.000932
2019-06-18,0.009654,0.009624,0.010024,0.009972,25179089900.00,505,24939066200.00,505,2917.75,0.009717
2019-06-19,0.002994,0.002991,0.003820,0.003806,25254381300.00,505,25179089900.00,505,2926.46,0.002985
2019-06-20,0.009615,0.009525,0.009185,0.009104,25494947700.00,505,25254381300.00,505,2954.18,0.009472
2019-06-21,-0.001173,-0.001234,-0.002182,-0.002231,25463247500.00,505,25494947700.00,505,2950.46,-0.001259
2019-06-24,-0.001748,-0.001748,-0.004249,-0.004249,25418731800.00,505,25463247500.00,505,2945.35,-0.001732
2019-06-25,-0.009528,-0.009528,-0.006384,-0.006384,25176537500.00,505,25418731800.00,505,2917.38,-0.009496
2019-06-26,-0.001157,-0.001157,-0.001902,-0.001902,25147419200.00,505,25176537500.00,505,2913.78,-0.001234
2019-06-27,0.003914,0.003761,0.006629,0.006337,25242010700.00,505,25147419200.00,505,2924.92,0.003823
2019-06-28,0.005759,0.005712,0.009109,0.009012,25352208700.00,505,25242010700.00,505,2941.76,0.005757
2019-07-01,0.007701,0.007695,0.006429,0.006395,25539778000.00,505,25344864300.00,505,2964.33,0.007672
2019-07-02,0.003009,0.002971,-0.000053,-0.000063,25615772000.00,505,25539778000.00,505,2973.01,0.002928
2019-07-03,0.007925,0.007689,0.008904,0.008797,25812723200.00,505,25615772000.00,505,2995.82,0.007672
2019-07-05,-0.001645,-0.001749,-0.001135,-0.001196,25767579400.00,505,25812723200.00,505,2990.41,-0.001806
2019-07-08,-0.004766,-0.004782,-0.005489,-0.005496,25644347100.00,505,25767579400.00,505,2975.95,-0.004835
2019-07-09,0.001610,0.001327,-0.000267,-0.000415,25644890600.00,505,25610917300.00,504,2979.63,0.001237
2019-07-10,0.004575,0.004565,0.001120,0.001110,25762161000.00,505,25644890600.00,504,2993.07,0.004511
2019-07-11,0.002276,0.002270,0.001950,0.001927,25820646000.00,505,25762161000.00,504,2999.91,0.002285
2019-07-12,0.004736,0.004641,0.007327,0.007255,25940429900.00,505,25820646000.00,504,3013.77,0.004620
2019-07-15,0.000259,0.000259,-0.001023,-0.001023,26014921300.00,505,26008316200.00,505,3014.30,0.000176
2019-07-16,-0.003349,-0.003386,-0.001495,-0.001509,25926863900.00,505,26014921300.00,505,3004.04,-0.003404
2019-07-17,-0.006408,-0.006422,-0.008575,-0.008587,25761619700.00,505,25926863900.00,505,2984.42,-0.006531
2019-07-18,0.003601,0.003502,0.003979,0.003918,25851846300.00,505,25761619700.00,505,2995.11,0.003582
2019-07-19,-0.006124,-0.006164,-0.004543,-0.004589,25688924100.00,505,25851846300.00,505,2976.61,-0.006177
2019-07-22,0.002845,0.002822,-0.000063,-0.000093,25761486800.00,505,25688924100.00,505,2985.03,0.002829
2019-07-23,0.006862,0.006845,0.009016,0.009006,25937846200.00,505,25761486800.00,505,3005.47,0.006848
2019-07-24,0.004685,0.004643,0.006575,0.006527,26056895600.00,505,25937846200.00,505,3019.56,0.004688
2019-07-25,-0.005342,-0.005346,-0.006580,-0.006595,25917626200.00,505,26056895600.00,505,3003.67,-0.005262
2019-07-26,0.007469,0.007455,0.005260,0.005230,26108172000.00,505,25917626200.00,505,3025.86,0.007388
2019-07-29,-0.001819,-0.001822,-0.002448,-0.002462,26089303600.00,505,26108172000.00,505,3020.97,-0.001616
2019-07-30,-0.002500,-0.002603,0.000181,0.000044,26021380200.00,505,26089303600.00,505,3013.18,-0.002579
2019-07-31,-0.010922,-0.010950,-0.009469,-0.009559,25756085000.00,505,26021380200.00,505,2980.38,-0.010886
2019-08-01,-0.008869,-0.008965,-0.012941,-0.013002,25525204700.00,505,25756085000.00,505,2953.56,-0.008999
2019-08-02,-0.007262,-0.007349,-0.007734,-0.007848,25336789100.00,505,25525204700.00,505,2932.05,-0.007283
2019-08-05,-0.029815,-0.029861,-0.028582,-0.028647,24580270800.00,505,25336789100.00,505,2844.74,-0.029778
2019-08-06,0.013058,0.012984,0.010907,0.010854,24899532200.00,505,24580270800.00,505,2881.77,0.013017
2019-08-07,0.000913,0.000886,0.001423,0.001380,24921592800.00,505,24899532200.00,505,2883.98,0.000767
2019-08-08,0.018936,0.018645,0.018217,0.018075,25386226600.00,505,24921592800.00,505,2938.09,0.018762
2019-08-09,-0.006570,-0.006728,-0.009072,-0.009166,25198883500.00,505,25369578700.00,505,2918.65,-0.006617
2019-08-12,-0.011969,-0.012135,-0.013427,-0.013503,24893086200.00,505,25198883500.00,505,2883.09,-0.012184
2019-08-13,0.014964,0.014928,0.012651,0.012593,25264695500.00,505,24893086200.00,505,2926.32,0.014994
2019-08-14,-0.028994,-0.029275,-0.030973,-0.031220,24525090100.00,505,25264695500.00,505,2840.60,-0.029293
2019-08-15,0.003009,0.002756,0.000036,-0.000247,24592704300.00,505,24525090100.00,505,2847.60,0.002464
2019-08-16,0.014498,0.014337,0.015860,0.015715,24945285100.00,505,24592704300.00,505,2888.68,0.014426
2019-08-19,0.012123,0.012064,0.012304,0.012204,25246125400.00,505,24945285100.00,505,2923.65,0.012106
2019-08-20,-0.007905,-0.007986,-0.008738,-0.008869,25044505600.00,505,25246125400.00,505,2900.51,-0.007915
2019-08-21,0.008248,0.008207,0.008211,0.008106,25249992600.00,505,25044505600.00,505,2924.43,0.008247
2019-08-22,-0.000517,-0.000546,0.000593,0.000499,25236210700.00,505,25249992600.00,505,2922.95,-0.000506
2019-08-23,-0.025935,-0.025942,-0.027206,-0.027238,24581493200.00,505,25236210700.00,505,2847.11,-0.025946
2019-08-26,0.011102,0.010984,0.008668,0.008614,24851637300.00,505,24581493200.00,505,2878.38,0.010983
2019-08-27,-0.003152,-0.003159,-0.005470,-0.005486,24773132900.00,505,24851637300.00,505,2869.16,-0.003203
2019-08-28,0.006525,0.006490,0.008819,0.008781,24933911600.00,505,24773132900.00,505,2887.94,0.006545
2019-08-29,0.012822,0.012653,0.013795,0.013460,25249520500.00,505,24933911600.00,505,2924.58,0.012687
2019-08-30,0.000769,0.000633,0.001751,0.001594,25265737400.00,505,25249520500.00,505,2926.46,0.000643
2019-09-03,-0.006681,-0.006751,-0.007320,-0.007491,25095158600.00,505,25265737400.00,505,2906.27,-0.006899
2019-09-04,0.010909,0.010823,0.011682,0.011629,25367145800.00,505,25095158600.00,505,2937.78,0.010842
2019-09-05,0.013217,0.012985,0.015427,0.015190,25696604400.00,505,25367145800.00,505,2976.00,0.013010
2019-09-06,0.000882,0.000843,0.002442,0.002370,25718031000.00,505,25696604400.00,505,2978.71,0.000911
2019-09-09,0.000104,0.000027,0.006539,0.006427,25719336600.00,505,25718031000.00,505,2978.43,-0.000094
2019-09-10,0.000303,0.000269,0.006129,0.006008,25726257100.00,505,25719336600.00,505,2979.39,0.000322
2019-09-11,0.007254,0.007203,0.007814,0.007771,25911574900.00,505,25726257100.00,505,3000.93,0.007230
2019-09-12,0.003021,0.002872,0.000606,0.000301,25986000100.00,505,25911574900.00,505,3009.57,0.002879
2019-09-13,-0.000472,-0.000748,0.000959,0.000715,25966531600.00,505,25986000100.00,505,3007.39,-0.000724
2019-09-16,-0.003194,-0.003224,0.000986,0.000924,25882810300.00,505,25966531600.00,505,2997.96,-0.003136
2019-09-17,0.002621,0.002616,-0.000378,-0.000394,25950519400.00,505,25882810300.00,505,3005.70,0.002582
2019-09-18,0.000336,0.000331,-0.001371,-0.001385,25935518400.00,505,25926932200.00,504,3006.73,0.000343
2019-09-19,0.000141,0.000082,-0.002682,-0.002781,25937648500.00,505,25935518400.00,504,3006.79,0.000020
2019-09-20,-0.004882,-0.004929,-0.003876,-0.003922,25809578100.00,505,25937648500.00,504,2992.07,-0.004896
2019-09-23,-0.000063,-0.000063,0.000575,0.000575,25825469100.00,505,25827097300.00,505,2991.78,-0.000097
2019-09-24,-0.008351,-0.008430,-0.008101,-0.008162,25607764200.00,505,25825469100.00,505,2966.60,-0.008416
2019-09-25,0.006205,0.006205,0.005734,0.005734,25766649200.00,505,25607764200.00,505,2984.87,0.006159
2019-09-26,-0.002448,-0.002507,-0.002482,-0.002543,25708986400.00,505,25773811800.00,505,2977.62,-0.002429
2019-09-27,-0.005145,-0.005290,-0.003521,-0.003773,25546027500.00,505,25708986400.00,505,2961.79,-0.005316
2019-09-30,0.005126,0.005073,0.004800,0.004691,25684765300.00,505,25546027500.00,505,2976.74,0.005048
2019-10-01,-0.012230,-0.012271,-0.015606,-0.015641,25369580600.00,505,25684765300.00,505,2940.25,-0.012258
2019-10-02,-0.017947,-0.017947,-0.018883,-0.018883,24914261100.00,505,25369580600.00,505,2887.61,-0.017903
2019-10-03,0.008108,0.007867,0.007031,0.006911,25151043600.00,505,24954707800.00,505,2910.63,0.007972
2019-10-04,0.014223,0.014218,0.011361,0.011351,25508655200.00,505,25151043600.00,505,2952.01,0.014217
2019-10-07,-0.004477,-0.004481,-0.005026,-0.005029,25394332100.00,505,25508655200.00,505,2938.79,-0.004478
2019-10-08,-0.015368,-0.015394,-0.017659,-0.017700,25011722600.00,505,25394332100.00,505,2893.06,-0.015561
2019-10-09,0.009412,0.009097,0.008629,0.008494,25239254500.00,505,25011722600.00,505,2919.40,0.009105
2019-10-10,0.006456,0.006434,0.007495,0.007468,25401685900.00,505,25239254500.00,505,2938.13,0.006416
2019-10-11,0.011091,0.010999,0.014840,0.014778,25681038400.00,505,25401685900.00,505,2970.27,0.010939
2019-10-14,-0.001421,-0.001421,-0.002331,-0.002331,25644554700.00,505,25681038400.00,505,2966.15,-0.001387
2019-10-15,0.009907,0.009906,0.008767,0.008761,25898573000.00,505,25644554700.00,505,2995.68,0.009956
2019-10-16,-0.001846,-0.001909,-0.001830,-0.001878,25850744100.00,505,25898573000.00,505,2989.69,-0.002000
2019-10-17,0.002889,0.002815,0.003501,0.003476,25923515300.00,505,25850744100.00,505,2997.95,0.002763
2019-10-18,-0.003943,-0.003970,-0.001151,-0.001176,25811400100.00,505,25923515300.00,505,2986.20,-0.003919
2019-10-21,0.006919,0.006890,0.007600,0.007543,25987494300.00,505,25811400100.00,505,3006.72,0.006872
2019-10-22,-0.003536,-0.003566,0.000713,0.000691,25894705900.00,505,25987494300.00,505,2995.99,-0.003569
2019-10-23,0.002861,0.002825,0.003099,0.003069,25967409700.00,505,25894705900.00,505,3004.52,0.002847
2019-10-24,0.001989,0.001984,0.000450,0.000438,26018940900.00,505,25967409700.00,505,3010.29,0.001920
2019-10-25,0.003951,0.003935,0.003270,0.003227,26120340900.00,505,26018940900.00,505,3022.55,0.004073
2019-10-28,0.005625,0.005625,0.003108,0.003108,26267203500.00,505,26120340900.00,505,3039.42,0.005581
2019-10-29,-0.000959,-0.000971,0.002255,0.002222,26241628800.00,505,26267203500.00,505,3036.89,-0.000832
2019-10-30,0.003366,0.003278,-0.000089,-0.000210,26327361400.00,505,26241628800.00,505,3046.77,0.003253
2019-10-31,-0.002915,-0.002978,-0.005331,-0.005448,26196065100.00,505,26327361400.00,505,3037.56,-0.003023
2019-11-01,0.009649,0.009565,0.012707,0.012574,26447608000.00,505,26196065100.00,505,3066.91,0.009662
2019-11-04,0.003707,0.003692,0.005597,0.005579,26544981500.00,505,26447608000.00,505,3078.27,0.003704
2019-11-05,-0.001142,-0.001148,-0.000111,-0.000136,26514504300.00,505,26544981500.00,505,3074.62,-0.001186
2019-11-06,0.000823,0.000754,-0.000610,-0.000665,26534490400.00,505,26514504300.00,505,3076.78,0.000703
2019-11-07,0.003209,0.002741,0.002412,0.002106,26607221400.00,505,26534490400.00,505,3085.18,0.002730
2019-11-08,0.002693,0.002516,0.002050,0.001905,26674885800.00,505,26607221400.00,505,3093.08,0.002561
2019-11-11,-0.002018,-0.002018,-0.002368,-0.002368,26621132000.00,505,26674885800.00,505,3087.01,-0.001962
2019-11-12,0.001550,0.001500,0.000406,0.000350,26661098800.00,505,26621132000.00,505,3091.84,0.001565
2019-11-13,0.000776,0.000741,-0.001029,-0.001119,26680800200.00,505,26661098800.00,505,3094.04,0.000712
2019-11-14,0.001042,0.000786,0.002269,0.001979,26701818000.00,505,26680800200.00,505,3096.63,0.000837
2019-11-15,0.007663,0.007487,0.007474,0.007351,26901716800.00,505,26701818000.00,505,3120.46,0.007695
2019-11-18,0.000594,0.000578,-0.001018,-0.001081,26918204400.00,505,26901716800.00,505,3122.03,0.000503
2019-11-19,-0.000506,-0.000580,-0.000897,-0.001202,26902578600.00,505,26918204400.00,505,3120.18,-0.000593
2019-11-20,-0.003602,-0.003791,-0.003732,-0.003831,26800538700.00,505,26902578600.00,505,3108.46,-0.003756
2019-11-21,-0.001557,-0.001618,-0.002446,-0.002556,26733596300.00,505,26776910500.00,505,3103.54,-0.001583
2019-11-22,0.002199,0.002187,0.003730,0.003676,26792070700.00,505,26733596300.00,505,3110.29,0.002175
2019-11-25,0.007650,0.007535,0.008628,0.008582,26993928300.00,505,26792070700.00,505,3133.64,0.007507
2019-11-26,0.002265,0.002239,0.001869,0.001762,27054359000.00,505,26993928300.00,505,3140.52,0.002196
